ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93101,1,2019,Elec- Agricultural,Y,0,0,
93101,2,2019,Elec- Agricultural,Y,0,0,
93101,3,2019,Elec- Agricultural,Y,0,0,
93110,1,2019,Elec- Agricultural,Y,0,0,
93110,2,2019,Elec- Agricultural,Y,0,0,
93110,3,2019,Elec- Agricultural,Y,0,0,
93117,1,2019,Elec- Agricultural,Y,0,0,
93117,2,2019,Elec- Agricultural,Y,0,0,
93117,3,2019,Elec- Agricultural,Y,0,0,
93202,1,2019,Elec- Agricultural,Y,0,0,
93202,2,2019,Elec- Agricultural,Y,0,0,
93202,3,2019,Elec- Agricultural,Y,0,0,
93203,1,2019,Elec- Agricultural,Y,0,0,
93203,2,2019,Elec- Agricultural,Y,0,0,
93203,3,2019,Elec- Agricultural,Y,0,0,
93204,1,2019,Elec- Agricultural,Y,0,0,
93204,2,2019,Elec- Agricultural,Y,0,0,
93204,3,2019,Elec- Agricultural,Y,0,0,
93206,1,2019,Elec- Agricultural,Y,0,0,
93206,2,2019,Elec- Agricultural,Y,0,0,
93206,3,2019,Elec- Agricultural,Y,0,0,
93210,1,2019,Elec- Agricultural,Y,0,0,
93210,2,2019,Elec- Agricultural,Y,0,0,
93210,3,2019,Elec- Agricultural,Y,0,0,
93212,1,2019,Elec- Agricultural,Y,0,0,
93212,2,2019,Elec- Agricultural,Y,0,0,
93212,3,2019,Elec- Agricultural,Y,0,0,
93215,1,2019,Elec- Agricultural,Y,0,0,
93215,2,2019,Elec- Agricultural,Y,0,0,
93215,3,2019,Elec- Agricultural,Y,0,0,
93219,1,2019,Elec- Agricultural,Y,0,0,
93219,2,2019,Elec- Agricultural,Y,0,0,
93219,3,2019,Elec- Agricultural,Y,0,0,
93224,2,2019,Elec- Agricultural,Y,0,0,
93224,3,2019,Elec- Agricultural,Y,0,0,
93225,1,2019,Elec- Agricultural,Y,0,0,
93225,2,2019,Elec- Agricultural,Y,0,0,
93225,3,2019,Elec- Agricultural,Y,0,0,
93230,1,2019,Elec- Agricultural,Y,0,0,
93230,2,2019,Elec- Agricultural,Y,0,0,
93230,3,2019,Elec- Agricultural,Y,439,"4,908,338","11,181"
93234,1,2019,Elec- Agricultural,Y,480,"8,389,948","17,479"
93234,2,2019,Elec- Agricultural,Y,0,0,
93234,3,2019,Elec- Agricultural,Y,0,0,
93239,1,2019,Elec- Agricultural,Y,0,0,
93239,2,2019,Elec- Agricultural,Y,0,0,
93239,3,2019,Elec- Agricultural,Y,0,0,
93241,1,2019,Elec- Agricultural,Y,0,0,
93241,2,2019,Elec- Agricultural,Y,0,0,
93241,3,2019,Elec- Agricultural,Y,0,0,
93242,1,2019,Elec- Agricultural,Y,0,0,
93242,2,2019,Elec- Agricultural,Y,0,0,
93242,3,2019,Elec- Agricultural,Y,0,0,
93243,1,2019,Elec- Agricultural,Y,0,0,
93243,2,2019,Elec- Agricultural,Y,0,0,
93243,3,2019,Elec- Agricultural,Y,0,0,
93245,1,2019,Elec- Agricultural,Y,0,0,
93245,2,2019,Elec- Agricultural,Y,0,0,
93245,3,2019,Elec- Agricultural,Y,0,0,
93249,1,2019,Elec- Agricultural,Y,0,0,
93249,2,2019,Elec- Agricultural,Y,0,0,
93249,3,2019,Elec- Agricultural,Y,0,0,
93250,1,2019,Elec- Agricultural,Y,622,"7,460,163","11,994"
93250,2,2019,Elec- Agricultural,Y,0,0,
93250,3,2019,Elec- Agricultural,Y,0,0,
93251,1,2019,Elec- Agricultural,Y,0,0,
93251,2,2019,Elec- Agricultural,Y,0,0,
93251,3,2019,Elec- Agricultural,Y,0,0,
93252,1,2019,Elec- Agricultural,Y,0,0,
93252,2,2019,Elec- Agricultural,Y,0,0,
93252,3,2019,Elec- Agricultural,Y,0,0,
93254,1,2019,Elec- Agricultural,Y,0,0,
93254,2,2019,Elec- Agricultural,Y,0,0,
93254,3,2019,Elec- Agricultural,Y,0,0,
93256,1,2019,Elec- Agricultural,Y,0,0,
93256,2,2019,Elec- Agricultural,Y,0,0,
93256,3,2019,Elec- Agricultural,Y,0,0,
93262,1,2019,Elec- Agricultural,Y,0,0,
93262,2,2019,Elec- Agricultural,Y,0,0,
93262,3,2019,Elec- Agricultural,Y,0,0,
93263,1,2019,Elec- Agricultural,Y,0,0,
