ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93101,1,2021,Elec- Agricultural,Y,0,0,
93101,2,2021,Elec- Agricultural,Y,0,0,
93101,3,2021,Elec- Agricultural,Y,0,0,
93110,1,2021,Elec- Agricultural,Y,0,0,
93110,2,2021,Elec- Agricultural,Y,0,0,
93110,3,2021,Elec- Agricultural,Y,0,0,
93117,1,2021,Elec- Agricultural,Y,0,0,
93117,2,2021,Elec- Agricultural,Y,0,0,
93117,3,2021,Elec- Agricultural,Y,0,0,
93202,1,2021,Elec- Agricultural,Y,0,0,
93202,2,2021,Elec- Agricultural,Y,0,0,
93202,3,2021,Elec- Agricultural,Y,0,0,
93203,1,2021,Elec- Agricultural,Y,0,0,
93203,2,2021,Elec- Agricultural,Y,0,0,
93203,3,2021,Elec- Agricultural,Y,0,0,
93204,1,2021,Elec- Agricultural,Y,0,0,
93204,2,2021,Elec- Agricultural,Y,0,0,
93204,3,2021,Elec- Agricultural,Y,0,0,
93206,1,2021,Elec- Agricultural,Y,0,0,
93206,2,2021,Elec- Agricultural,Y,261,"10,704,756","41,014"
93206,3,2021,Elec- Agricultural,Y,0,0,
93210,1,2021,Elec- Agricultural,Y,0,0,
93210,2,2021,Elec- Agricultural,Y,0,0,
93210,3,2021,Elec- Agricultural,Y,0,0,
93212,1,2021,Elec- Agricultural,Y,0,0,
93212,2,2021,Elec- Agricultural,Y,0,0,
93212,3,2021,Elec- Agricultural,Y,0,0,
93215,1,2021,Elec- Agricultural,Y,0,0,
93215,2,2021,Elec- Agricultural,Y,0,0,
93215,3,2021,Elec- Agricultural,Y,0,0,
93219,1,2021,Elec- Agricultural,Y,0,0,
93219,2,2021,Elec- Agricultural,Y,0,0,
93219,3,2021,Elec- Agricultural,Y,0,0,
93224,1,2021,Elec- Agricultural,Y,0,0,
93224,2,2021,Elec- Agricultural,Y,0,0,
93224,3,2021,Elec- Agricultural,Y,0,0,
93225,1,2021,Elec- Agricultural,Y,0,0,
93225,2,2021,Elec- Agricultural,Y,0,0,
93225,3,2021,Elec- Agricultural,Y,0,0,
93230,1,2021,Elec- Agricultural,Y,0,0,
93230,2,2021,Elec- Agricultural,Y,0,0,
93230,3,2021,Elec- Agricultural,Y,384,"8,411,626","21,905"
93234,1,2021,Elec- Agricultural,Y,0,0,
93234,2,2021,Elec- Agricultural,Y,264,"7,781,715","29,476"
93234,3,2021,Elec- Agricultural,Y,0,0,
93239,1,2021,Elec- Agricultural,Y,0,0,
93239,2,2021,Elec- Agricultural,Y,0,0,
93239,3,2021,Elec- Agricultural,Y,0,0,
93241,1,2021,Elec- Agricultural,Y,0,0,
93241,2,2021,Elec- Agricultural,Y,0,0,
93241,3,2021,Elec- Agricultural,Y,0,0,
93242,1,2021,Elec- Agricultural,Y,0,0,
93242,2,2021,Elec- Agricultural,Y,0,0,
93242,3,2021,Elec- Agricultural,Y,0,0,
93243,1,2021,Elec- Agricultural,Y,0,0,
93243,2,2021,Elec- Agricultural,Y,0,0,
93243,3,2021,Elec- Agricultural,Y,0,0,
93245,1,2021,Elec- Agricultural,Y,0,0,
93245,2,2021,Elec- Agricultural,Y,0,0,
93245,3,2021,Elec- Agricultural,Y,"1,022","30,621,621","29,962"
93249,1,2021,Elec- Agricultural,Y,0,0,
93249,2,2021,Elec- Agricultural,Y,0,0,
93249,3,2021,Elec- Agricultural,Y,0,0,
93250,1,2021,Elec- Agricultural,Y,0,0,
93250,2,2021,Elec- Agricultural,N,151,"2,097,130","13,888"
93250,3,2021,Elec- Agricultural,Y,0,0,
93251,1,2021,Elec- Agricultural,Y,0,0,
93251,2,2021,Elec- Agricultural,Y,0,0,
93251,3,2021,Elec- Agricultural,Y,0,0,
93252,1,2021,Elec- Agricultural,Y,0,0,
93252,2,2021,Elec- Agricultural,Y,0,0,
93252,3,2021,Elec- Agricultural,Y,0,0,
93254,1,2021,Elec- Agricultural,Y,0,0,
93254,2,2021,Elec- Agricultural,Y,0,0,
93254,3,2021,Elec- Agricultural,Y,0,0,
93256,1,2021,Elec- Agricultural,Y,0,0,
93256,2,2021,Elec- Agricultural,Y,0,0,
93256,3,2021,Elec- Agricultural,Y,0,0,
93262,1,2021,Elec- Agricultural,Y,0,0,
93262,2,2021,Elec- Agricultural,Y,0,0,
93262,3,2021,Elec- Agricultural,Y,0,0,
93263,1,2021,Elec- Agricultural,Y,0,0,
93263,2,2021,Elec- Agricultural,Y,0,0,
93263,3,2021,Elec- Agricultural,Y,0,0,
93266,1,2021,Elec- Agricultural,Y,0,0,
93266,2,2021,Elec- Agricultural,Y,0,0,
93266,3,2021,Elec- Agricultural,Y,0,0,
93268,1,2021,Elec- Agricultural,Y,0,0,
93268,2,2021,Elec- Agricultural,Y,0,0,
93268,3,2021,Elec- Agricultural,Y,0,0,
93272,1,2021,Elec- Agricultural,Y,0,0,
93272,2,2021,Elec- Agricultural,Y,0,0,
93272,3,2021,Elec- Agricultural,Y,0,0,
93274,1,2021,Elec- Agricultural,Y,0,0,
93274,2,2021,Elec- Agricultural,Y,0,0,
93274,3,2021,Elec- Agricultural,N,54,"1,722,310","31,895"
93276,1,2021,Elec- Agricultural,Y,0,0,
93276,2,2021,Elec- Agricultural,Y,0,0,
93276,3,2021,Elec- Agricultural,Y,0,0,
93277,1,2021,Elec- Agricultural,Y,0,0,
93277,2,2021,Elec- Agricultural,Y,0,0,
93277,3,2021,Elec- Agricultural,Y,0,0,
93280,1,2021,Elec- Agricultural,Y,0,0,
93280,2,2021,Elec- Agricultural,Y,0,0,
93280,3,2021,Elec- Agricultural,Y,"1,229","91,653,180","74,575"
93286,1,2021,Elec- Agricultural,Y,0,0,
93286,2,2021,Elec- Agricultural,Y,0,0,
93286,3,2021,Elec- Agricultural,Y,0,0,
93291,1,2021,Elec- Agricultural,Y,0,0,
93291,2,2021,Elec- Agricultural,Y,0,0,
93291,3,2021,Elec- Agricultural,Y,0,0,
93292,1,2021,Elec- Agricultural,Y,0,0,
93292,2,2021,Elec- Agricultural,Y,0,0,
93292,3,2021,Elec- Agricultural,Y,0,0,
93301,1,2021,Elec- Agricultural,Y,0,0,
93301,2,2021,Elec- Agricultural,Y,0,0,
93301,3,2021,Elec- Agricultural,Y,0,0,
93304,1,2021,Elec- Agricultural,Y,0,0,
93304,2,2021,Elec- Agricultural,Y,0,0,
93304,3,2021,Elec- Agricultural,Y,0,0,
93305,1,2021,Elec- Agricultural,Y,0,0,
93305,2,2021,Elec- Agricultural,Y,0,0,
93305,3,2021,Elec- Agricultural,Y,0,0,
93306,1,2021,Elec- Agricultural,Y,0,0,
93306,2,2021,Elec- Agricultural,Y,0,0,
93306,3,2021,Elec- Agricultural,Y,0,0,
93307,1,2021,Elec- Agricultural,Y,"1,297","25,127,839","19,374"
93307,2,2021,Elec- Agricultural,Y,"1,290","40,468,182","31,371"
93307,3,2021,Elec- Agricultural,Y,810,"31,965,873","39,464"
93308,1,2021,Elec- Agricultural,Y,0,0,
93308,2,2021,Elec- Agricultural,Y,0,0,
93308,3,2021,Elec- Agricultural,Y,331,"13,479,256","40,723"
93309,1,2021,Elec- Agricultural,Y,0,0,
93309,2,2021,Elec- Agricultural,Y,0,0,
93309,3,2021,Elec- Agricultural,Y,0,0,
93311,1,2021,Elec- Agricultural,Y,0,0,
93311,2,2021,Elec- Agricultural,Y,0,0,
93311,3,2021,Elec- Agricultural,Y,0,0,
93312,1,2021,Elec- Agricultural,Y,0,0,
93312,2,2021,Elec- Agricultural,Y,0,0,
93312,3,2021,Elec- Agricultural,Y,0,0,
93313,1,2021,Elec- Agricultural,Y,0,0,
93313,2,2021,Elec- Agricultural,Y,0,0,
93313,3,2021,Elec- Agricultural,Y,0,0,
93314,1,2021,Elec- Agricultural,Y,0,0,
93314,2,2021,Elec- Agricultural,Y,0,0,
93314,3,2021,Elec- Agricultural,Y,0,0,
93401,1,2021,Elec- Agricultural,Y,0,0,
93401,2,2021,Elec- Agricultural,Y,0,0,
93401,3,2021,Elec- Agricultural,Y,0,0,
93402,1,2021,Elec- Agricultural,Y,0,0,
93402,2,2021,Elec- Agricultural,Y,0,0,
93402,3,2021,Elec- Agricultural,Y,0,0,
93405,1,2021,Elec- Agricultural,Y,0,0,
93405,2,2021,Elec- Agricultural,Y,0,0,
93405,3,2021,Elec- Agricultural,Y,0,0,
93420,1,2021,Elec- Agricultural,Y,"1,190","10,397,708","8,738"
93420,2,2021,Elec- Agricultural,Y,932,"10,047,751","10,781"
93420,3,2021,Elec- Agricultural,Y,"1,032","17,570,695","17,026"
93422,1,2021,Elec- Agricultural,Y,0,0,
93422,2,2021,Elec- Agricultural,Y,0,0,
93422,3,2021,Elec- Agricultural,Y,0,0,
93426,1,2021,Elec- Agricultural,Y,0,0,
93426,2,2021,Elec- Agricultural,Y,0,0,
93426,3,2021,Elec- Agricultural,Y,0,0,
93427,1,2021,Elec- Agricultural,Y,0,0,
93427,2,2021,Elec- Agricultural,Y,0,0,
93427,3,2021,Elec- Agricultural,Y,0,0,
93428,1,2021,Elec- Agricultural,Y,0,0,
93428,2,2021,Elec- Agricultural,Y,0,0,
93428,3,2021,Elec- Agricultural,Y,0,0,
93430,1,2021,Elec- Agricultural,Y,0,0,
93430,2,2021,Elec- Agricultural,Y,0,0,
93430,3,2021,Elec- Agricultural,Y,0,0,
93432,1,2021,Elec- Agricultural,Y,0,0,
93432,2,2021,Elec- Agricultural,Y,0,0,
93432,3,2021,Elec- Agricultural,Y,0,0,
93433,1,2021,Elec- Agricultural,Y,0,0,
93433,2,2021,Elec- Agricultural,Y,0,0,
93433,3,2021,Elec- Agricultural,Y,0,0,
93434,1,2021,Elec- Agricultural,Y,0,0,
93434,2,2021,Elec- Agricultural,Y,0,0,
93434,3,2021,Elec- Agricultural,Y,0,0,
93435,1,2021,Elec- Agricultural,Y,0,0,
93435,2,2021,Elec- Agricultural,Y,0,0,
93435,3,2021,Elec- Agricultural,Y,0,0,
93436,1,2021,Elec- Agricultural,Y,245,"758,140","3,094"
93436,2,2021,Elec- Agricultural,Y,306,"977,148","3,193"
93436,3,2021,Elec- Agricultural,Y,308,"1,574,384","5,112"
93437,1,2021,Elec- Agricultural,Y,0,0,
93437,2,2021,Elec- Agricultural,Y,0,0,
93437,3,2021,Elec- Agricultural,Y,0,0,
93441,1,2021,Elec- Agricultural,Y,0,0,
93441,2,2021,Elec- Agricultural,Y,0,0,
93441,3,2021,Elec- Agricultural,Y,0,0,
93442,1,2021,Elec- Agricultural,Y,0,0,
93442,2,2021,Elec- Agricultural,Y,0,0,
93442,3,2021,Elec- Agricultural,Y,0,0,
93444,1,2021,Elec- Agricultural,Y,0,0,
93444,2,2021,Elec- Agricultural,Y,0,0,
93444,3,2021,Elec- Agricultural,Y,0,0,
93445,1,2021,Elec- Agricultural,Y,0,0,
93445,2,2021,Elec- Agricultural,Y,0,0,
93445,3,2021,Elec- Agricultural,Y,0,0,
93446,1,2021,Elec- Agricultural,Y,0,0,
93446,2,2021,Elec- Agricultural,Y,"1,901","14,081,363","7,407"
93446,3,2021,Elec- Agricultural,Y,724,"1,883,108","2,601"
93449,1,2021,Elec- Agricultural,Y,0,0,
93449,2,2021,Elec- Agricultural,Y,0,0,
93449,3,2021,Elec- Agricultural,Y,0,0,
93450,1,2021,Elec- Agricultural,Y,0,0,
93450,2,2021,Elec- Agricultural,Y,0,0,
93450,3,2021,Elec- Agricultural,Y,0,0,
93451,1,2021,Elec- Agricultural,Y,0,0,
93451,2,2021,Elec- Agricultural,Y,0,0,
93451,3,2021,Elec- Agricultural,Y,0,0,
93452,1,2021,Elec- Agricultural,Y,0,0,
93452,2,2021,Elec- Agricultural,Y,0,0,
93452,3,2021,Elec- Agricultural,Y,0,0,
93453,1,2021,Elec- Agricultural,Y,0,0,
93453,2,2021,Elec- Agricultural,Y,0,0,
93453,3,2021,Elec- Agricultural,Y,0,0,
93454,1,2021,Elec- Agricultural,Y,0,0,
93454,2,2021,Elec- Agricultural,Y,0,0,
93454,3,2021,Elec- Agricultural,Y,0,0,
93455,1,2021,Elec- Agricultural,Y,0,0,
93455,2,2021,Elec- Agricultural,Y,0,0,
