ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93101,7,2019,Elec- Agricultural,Y,0,0,
93101,8,2019,Elec- Agricultural,Y,0,0,
93101,9,2019,Elec- Agricultural,Y,0,0,
93110,7,2019,Elec- Agricultural,Y,0,0,
93110,8,2019,Elec- Agricultural,Y,0,0,
93110,9,2019,Elec- Agricultural,Y,0,0,
93117,7,2019,Elec- Agricultural,Y,0,0,
93117,8,2019,Elec- Agricultural,Y,0,0,
93117,9,2019,Elec- Agricultural,Y,0,0,
93202,7,2019,Elec- Agricultural,Y,0,0,
93202,8,2019,Elec- Agricultural,Y,0,0,
93202,9,2019,Elec- Agricultural,Y,0,0,
93203,7,2019,Elec- Agricultural,Y,163,"11,996,473","73,598"
93203,8,2019,Elec- Agricultural,Y,165,"11,484,586","69,604"
93203,9,2019,Elec- Agricultural,Y,0,0,
93204,7,2019,Elec- Agricultural,Y,0,0,
93204,8,2019,Elec- Agricultural,Y,0,0,
93204,9,2019,Elec- Agricultural,Y,0,0,
93206,7,2019,Elec- Agricultural,Y,0,0,
93206,8,2019,Elec- Agricultural,Y,0,0,
93206,9,2019,Elec- Agricultural,Y,222,"9,136,645","41,156"
93210,7,2019,Elec- Agricultural,N,107,"6,741,203","63,002"
93210,8,2019,Elec- Agricultural,N,108,"6,698,395","62,022"
93210,9,2019,Elec- Agricultural,N,108,"4,014,417","37,171"
93212,7,2019,Elec- Agricultural,Y,0,0,
93212,8,2019,Elec- Agricultural,N,161,"9,071,511","56,345"
93212,9,2019,Elec- Agricultural,Y,260,"10,297,699","39,607"
93215,7,2019,Elec- Agricultural,Y,0,0,
93215,8,2019,Elec- Agricultural,Y,0,0,
93215,9,2019,Elec- Agricultural,Y,0,0,
93219,7,2019,Elec- Agricultural,Y,0,0,
93219,8,2019,Elec- Agricultural,Y,38,"2,682,456","70,591"
93219,9,2019,Elec- Agricultural,Y,0,0,
93224,7,2019,Elec- Agricultural,Y,0,0,
93224,8,2019,Elec- Agricultural,Y,0,0,
93224,9,2019,Elec- Agricultural,Y,0,0,
93225,7,2019,Elec- Agricultural,Y,0,0,
93225,8,2019,Elec- Agricultural,Y,0,0,
93225,9,2019,Elec- Agricultural,Y,0,0,
93230,7,2019,Elec- Agricultural,Y,384,"11,460,848","29,846"
93230,8,2019,Elec- Agricultural,Y,386,"13,310,934","34,484"
93230,9,2019,Elec- Agricultural,Y,391,"9,480,027","24,246"
93234,7,2019,Elec- Agricultural,Y,0,0,
93234,8,2019,Elec- Agricultural,Y,0,0,
93234,9,2019,Elec- Agricultural,Y,0,0,
93239,7,2019,Elec- Agricultural,Y,0,0,
93239,8,2019,Elec- Agricultural,Y,0,0,
93239,9,2019,Elec- Agricultural,Y,0,0,
93241,7,2019,Elec- Agricultural,Y,0,0,
93241,8,2019,Elec- Agricultural,Y,0,0,
93241,9,2019,Elec- Agricultural,Y,0,0,
93242,7,2019,Elec- Agricultural,N,239,"3,830,596","16,028"
93242,8,2019,Elec- Agricultural,N,236,"3,642,033","15,432"
93242,9,2019,Elec- Agricultural,Y,0,0,
93243,7,2019,Elec- Agricultural,Y,0,0,
93243,8,2019,Elec- Agricultural,Y,0,0,
93243,9,2019,Elec- Agricultural,Y,0,0,
93245,7,2019,Elec- Agricultural,Y,875,"28,833,672","32,953"
93245,8,2019,Elec- Agricultural,Y,634,"8,891,506","14,024"
93245,9,2019,Elec- Agricultural,Y,664,"6,211,784","9,355"
93249,7,2019,Elec- Agricultural,Y,0,0,
93249,8,2019,Elec- Agricultural,Y,0,0,
93249,9,2019,Elec- Agricultural,Y,0,0,
93250,7,2019,Elec- Agricultural,Y,0,0,
93250,8,2019,Elec- Agricultural,Y,0,0,
93250,9,2019,Elec- Agricultural,Y,349,"8,018,704","22,976"
93251,7,2019,Elec- Agricultural,Y,0,0,
93251,8,2019,Elec- Agricultural,Y,0,0,
93251,9,2019,Elec- Agricultural,Y,0,0,
93252,7,2019,Elec- Agricultural,Y,0,0,
93252,8,2019,Elec- Agricultural,Y,0,0,
93252,9,2019,Elec- Agricultural,Y,0,0,
93254,7,2019,Elec- Agricultural,Y,0,0,
93254,8,2019,Elec- Agricultural,Y,0,0,
93254,9,2019,Elec- Agricultural,Y,0,0,
93256,7,2019,Elec- Agricultural,Y,18,"1,163,117","64,618"
93256,8,2019,Elec- Agricultural,Y,0,0,
93256,9,2019,Elec- Agricultural,Y,0,0,
93262,7,2019,Elec- Agricultural,Y,0,0,
93262,8,2019,Elec- Agricultural,Y,0,0,
93262,9,2019,Elec- Agricultural,Y,0,0,
93263,7,2019,Elec- Agricultural,Y,0,0,
93263,8,2019,Elec- Agricultural,Y,0,0,
93263,9,2019,Elec- Agricultural,Y,0,0,
93266,7,2019,Elec- Agricultural,Y,0,0,
93266,8,2019,Elec- Agricultural,Y,0,0,
93266,9,2019,Elec- Agricultural,Y,0,0,
93268,7,2019,Elec- Agricultural,Y,0,0,
93268,8,2019,Elec- Agricultural,Y,0,0,
93268,9,2019,Elec- Agricultural,Y,0,0,
93272,7,2019,Elec- Agricultural,Y,0,0,
93272,8,2019,Elec- Agricultural,Y,0,0,
93272,9,2019,Elec- Agricultural,Y,0,0,
93274,7,2019,Elec- Agricultural,Y,59,"1,984,489","33,635"
93274,8,2019,Elec- Agricultural,Y,65,"2,285,497","35,161"
93274,9,2019,Elec- Agricultural,Y,0,0,
93276,7,2019,Elec- Agricultural,Y,0,0,
93276,8,2019,Elec- Agricultural,Y,0,0,
93276,9,2019,Elec- Agricultural,Y,0,0,
93277,7,2019,Elec- Agricultural,Y,0,0,
93277,8,2019,Elec- Agricultural,Y,0,0,
93277,9,2019,Elec- Agricultural,Y,0,0,
